city,state,locality,property_type,total_sqft,bhk,bath,balcony,floor,age_years,furnishing,facing,price,price_per_sqft
Mumbai,Maharashtra,Mulund,Apartment,1000,2,2,1,7,0,Unfurnished,North-East,270.0,26907.0
Mumbai,Maharashtra,Juhu,Apartment,2350,4,4,1,23,5,Fully Furnished,East,592.12,23284.0
Mumbai,Maharashtra,Powai,Apartment,1500,3,3,1,15,20,Fully Furnished,North,400.56,28854.0
Mumbai,Maharashtra,Kurla,Apartment,1850,3,3,2,19,2,Fully Furnished,East,590.85,26619.0
Mumbai,Maharashtra,Kandivali,Independent House,2700,5,6,1,24,1,Fully Furnished,North,573.51,15126.0
Mumbai,Maharashtra,Goregaon,Apartment,1250,2,2,2,2,0,Semi-Furnished,South,292.72,23343.0
Mumbai,Maharashtra,Andheri,Villa,2900,5,5,1,10,5,Unfurnished,North-West,564.81,20087.0
Mumbai,Maharashtra,Borivali,Studio,350,1,1,1,18,1,Unfurnished,North-East,83.13,23943.0
Mumbai,Maharashtra,Goregaon,Builder Floor,1700,3,4,1,14,2,Unfurnished,South,394.77,22309.0
Mumbai,Maharashtra,Mulund,Apartment,1200,2,2,0,14,10,Semi-Furnished,North,294.07,24878.0
Mumbai,Maharashtra,Malad,Villa,2100,4,4,1,8,0,Semi-Furnished,East,519.05,23023.0
Mumbai,Maharashtra,Dadar,Apartment,1450,3,4,0,3,15,Unfurnished,West,248.2,21492.0
Mumbai,Maharashtra,Goregaon,Villa,2800,3,3,3,3,20,Fully Furnished,East,409.45,16405.0
Mumbai,Maharashtra,Worli,Apartment,2600,5,6,0,1,5,Semi-Furnished,North-West,454.7,16917.0
Mumbai,Maharashtra,Borivali,Apartment,3000,5,6,1,16,15,Fully Furnished,West,727.68,25638.0
Mumbai,Maharashtra,Bandra,Apartment,3350,6,6,2,24,0,Fully Furnished,North,605.88,15203.0
Mumbai,Maharashtra,Thane,Apartment,2150,4,4,1,0,1,Semi-Furnished,East,422.97,17924.0
Mumbai,Maharashtra,Bandra,Apartment,1850,3,4,0,0,20,Semi-Furnished,South,317.77,22209.0
Mumbai,Maharashtra,Borivali,Apartment,950,2,2,1,7,0,Fully Furnished,East,318.24,28959.0
Mumbai,Maharashtra,Kandivali,Independent House,2450,4,4,2,1,10,Semi-Furnished,North-East,459.52,21547.0
Mumbai,Maharashtra,Powai,Builder Floor,1800,3,3,1,0,2,Unfurnished,South,457.7,24966.0
Mumbai,Maharashtra,Bandra,Apartment,1250,2,3,2,23,5,Unfurnished,East,203.06,15787.0
Mumbai,Maharashtra,Andheri,Apartment,2050,4,5,2,22,0,Semi-Furnished,North-East,507.22,21870.0
Mumbai,Maharashtra,Andheri,Builder Floor,1550,3,4,0,9,0,Fully Furnished,North,491.85,26844.0
Mumbai,Maharashtra,Kandivali,Villa,3700,3,3,1,2,0,Unfurnished,West,550.56,14740.0
Mumbai,Maharashtra,Goregaon,Apartment,2200,4,5,0,8,0,Semi-Furnished,West,382.13,15201.0
Mumbai,Maharashtra,Andheri,Independent House,3600,6,6,2,5,1,Unfurnished,East,555.95,15580.0
Mumbai,Maharashtra,Juhu,Villa,3900,3,3,2,12,2,Unfurnished,East,970.86,24289.0
Mumbai,Maharashtra,Dadar,Villa,2800,4,4,2,17,0,Semi-Furnished,North-West,642.18,21592.0
Mumbai,Maharashtra,Dadar,Apartment,1700,3,3,3,16,2,Semi-Furnished,West,378.51,21239.0
Mumbai,Maharashtra,Navi Mumbai,Builder Floor,1400,3,3,1,7,1,Semi-Furnished,South,320.14,19790.0
Mumbai,Maharashtra,Mulund,Studio,600,1,2,2,18,1,Unfurnished,North-East,129.33,23057.0
Mumbai,Maharashtra,Goregaon,Independent House,2100,4,4,3,5,5,Unfurnished,North-East,399.46,19481.0
Mumbai,Maharashtra,Worli,Independent House,2450,4,4,1,10,15,Unfurnished,North-East,371.88,20467.0
Mumbai,Maharashtra,Borivali,Apartment,1200,2,2,0,14,0,Semi-Furnished,North,414.9,29844.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1850,3,3,1,20,5,Semi-Furnished,North-East,511.27,26350.0
Mumbai,Maharashtra,Bandra,Apartment,2000,4,4,1,19,10,Fully Furnished,South,304.57,14049.0
Mumbai,Maharashtra,Mulund,Apartment,2350,4,4,3,0,1,Fully Furnished,North,582.54,20481.0
Mumbai,Maharashtra,Borivali,Builder Floor,2350,4,5,2,24,0,Unfurnished,East,693.87,26185.0
Mumbai,Maharashtra,Thane,Apartment,1600,3,3,1,7,10,Semi-Furnished,North-East,285.62,20558.0
Mumbai,Maharashtra,Mulund,Apartment,1600,3,3,1,8,0,Unfurnished,North,284.86,17973.0
Mumbai,Maharashtra,Juhu,Apartment,1500,3,4,2,8,1,Semi-Furnished,East,478.79,28115.0
Mumbai,Maharashtra,Bandra,Apartment,2300,4,4,0,14,0,Semi-Furnished,North,326.75,13093.0
Mumbai,Maharashtra,Kandivali,Apartment,1750,3,3,2,2,0,Semi-Furnished,East,354.14,19214.0
Mumbai,Maharashtra,Kurla,Builder Floor,2250,4,5,2,8,2,Fully Furnished,North-East,569.2,21630.0
Mumbai,Maharashtra,Powai,Apartment,2800,5,5,1,18,10,Fully Furnished,East,691.99,24049.0
Mumbai,Maharashtra,Malad,Apartment,1500,3,3,1,14,2,Fully Furnished,North,346.43,19846.0
Mumbai,Maharashtra,Andheri,Apartment,2100,4,5,1,9,1,Unfurnished,East,421.78,20002.0
Mumbai,Maharashtra,Mulund,Apartment,1700,3,3,3,10,10,Fully Furnished,East,367.5,21584.0
Mumbai,Maharashtra,Malad,Apartment,2100,4,4,2,4,2,Semi-Furnished,West,517.7,24140.0
Mumbai,Maharashtra,Worli,Apartment,2050,4,5,3,22,2,Semi-Furnished,North-East,494.93,21623.0
Mumbai,Maharashtra,Mulund,Apartment,2750,5,5,2,21,1,Semi-Furnished,North,793.77,25309.0
Mumbai,Maharashtra,Mulund,Builder Floor,1200,2,2,2,11,1,Semi-Furnished,North-West,309.5,22099.0
Mumbai,Maharashtra,Borivali,Apartment,1000,2,3,2,0,2,Fully Furnished,East,298.73,27515.0
Mumbai,Maharashtra,Goregaon,Apartment,2650,5,6,2,5,5,Fully Furnished,West,608.68,21079.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1650,3,3,2,2,10,Semi-Furnished,North-East,335.96,20862.0
Mumbai,Maharashtra,Mulund,Builder Floor,2200,4,5,2,1,5,Fully Furnished,West,519.57,21065.0
Mumbai,Maharashtra,Powai,Studio,600,1,1,0,12,0,Unfurnished,East,168.95,25708.0
Mumbai,Maharashtra,Kurla,Apartment,1450,3,3,1,2,15,Semi-Furnished,East,335.17,28203.0
Mumbai,Maharashtra,Dadar,Independent House,2500,5,5,2,10,2,Semi-Furnished,North-East,371.86,14602.0
Mumbai,Maharashtra,Lower Parel,Apartment,2350,4,4,0,10,10,Semi-Furnished,North-East,597.77,27473.0
Mumbai,Maharashtra,Worli,Independent House,2750,5,5,1,18,5,Fully Furnished,East,612.6,17773.0
Mumbai,Maharashtra,Mulund,Apartment,3100,6,7,2,5,2,Semi-Furnished,East,823.13,24733.0
Mumbai,Maharashtra,Juhu,Villa,2550,3,4,0,10,0,Unfurnished,East,643.43,25264.0
Mumbai,Maharashtra,Thane,Apartment,2500,5,5,3,23,0,Semi-Furnished,South,712.75,24620.0
Mumbai,Maharashtra,Malad,Builder Floor,1850,3,4,1,6,1,Semi-Furnished,West,430.96,20961.0
Mumbai,Maharashtra,Mulund,Apartment,1850,3,3,1,19,1,Semi-Furnished,North-West,362.26,17044.0
Mumbai,Maharashtra,Dadar,Apartment,1350,2,2,1,16,1,Unfurnished,North-West,326.22,22083.0
Mumbai,Maharashtra,Mulund,Apartment,2050,4,4,2,15,0,Fully Furnished,East,772.71,30618.0
Mumbai,Maharashtra,Goregaon,Apartment,2050,4,4,1,12,1,Semi-Furnished,North-West,367.85,15907.0
Mumbai,Maharashtra,Kurla,Apartment,1800,3,3,1,15,5,Semi-Furnished,West,497.36,27345.0
Mumbai,Maharashtra,Andheri,Apartment,2150,4,4,1,7,0,Fully Furnished,North,775.02,28093.0
Mumbai,Maharashtra,Kandivali,Builder Floor,2050,4,5,2,5,0,Fully Furnished,North,468.37,19099.0
Mumbai,Maharashtra,Juhu,Independent House,3750,6,6,3,7,2,Semi-Furnished,North-East,977.24,23665.0
Mumbai,Maharashtra,Worli,Independent House,2250,4,4,1,20,10,Unfurnished,South,487.6,23548.0
Mumbai,Maharashtra,Dadar,Apartment,2800,5,5,1,12,0,Semi-Furnished,North-West,524.89,17260.0
Mumbai,Maharashtra,Worli,Villa,4650,4,4,2,12,5,Semi-Furnished,North-East,1261.69,26860.0
Mumbai,Maharashtra,Malad,Apartment,1400,3,3,1,11,2,Unfurnished,North,229.9,15331.0
Mumbai,Maharashtra,Juhu,Studio,500,1,1,1,11,5,Unfurnished,West,125.09,27064.0
Mumbai,Maharashtra,Bandra,Villa,3050,3,3,1,16,0,Semi-Furnished,North-East,488.3,14770.0
Mumbai,Maharashtra,Dadar,Independent House,4200,6,6,1,16,1,Unfurnished,North,899.99,19801.0
Mumbai,Maharashtra,Juhu,Independent House,4400,6,6,2,22,2,Semi-Furnished,East,1194.77,23834.0
Mumbai,Maharashtra,Dadar,Apartment,2650,5,5,3,2,0,Unfurnished,North-East,612.65,22683.0
Mumbai,Maharashtra,Malad,Apartment,1950,4,5,0,8,0,Semi-Furnished,South,395.66,19938.0
Mumbai,Maharashtra,Kurla,Apartment,1850,3,3,2,7,2,Fully Furnished,North-East,403.97,19422.0
Mumbai,Maharashtra,Andheri,Builder Floor,3000,5,5,2,3,1,Semi-Furnished,South,643.73,20393.0
Mumbai,Maharashtra,Kandivali,Villa,3850,3,3,1,14,15,Unfurnished,West,656.2,20176.0
Mumbai,Maharashtra,Kandivali,Apartment,3350,6,7,1,14,0,Semi-Furnished,North,769.71,19574.0
Mumbai,Maharashtra,Powai,Apartment,2400,4,4,1,4,0,Unfurnished,East,609.75,24931.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1500,3,3,2,18,5,Semi-Furnished,North,342.59,22825.0
Mumbai,Maharashtra,Kurla,Villa,3150,4,4,2,23,1,Unfurnished,North,639.06,19758.0
Mumbai,Maharashtra,Malad,Studio,600,1,1,1,9,1,Fully Furnished,North-East,106.54,15074.0
Mumbai,Maharashtra,Malad,Apartment,2000,4,4,2,15,1,Fully Furnished,South,508.66,19980.0
Mumbai,Maharashtra,Juhu,Independent House,2300,4,5,1,23,15,Unfurnished,North-West,523.92,25715.0
Mumbai,Maharashtra,Kandivali,Builder Floor,1300,2,2,2,3,2,Semi-Furnished,North,221.01,16728.0
Mumbai,Maharashtra,Powai,Independent House,2500,5,5,2,2,1,Semi-Furnished,East,705.63,25931.0
Mumbai,Maharashtra,Dadar,Apartment,3150,6,6,1,4,0,Semi-Furnished,North,635.19,18218.0
Mumbai,Maharashtra,Mulund,Apartment,1750,3,3,1,1,2,Unfurnished,East,389.8,23131.0
Mumbai,Maharashtra,Malad,Apartment,1250,2,2,0,5,2,Semi-Furnished,East,257.8,18813.0
Mumbai,Maharashtra,Dadar,Villa,4250,3,4,1,11,1,Fully Furnished,South,1026.38,19179.0
Mumbai,Maharashtra,Borivali,Apartment,1150,2,2,1,10,5,Semi-Furnished,South,311.08,27071.0
Mumbai,Maharashtra,Juhu,Independent House,2150,4,4,1,21,5,Unfurnished,North-West,517.33,24875.0
Mumbai,Maharashtra,Goregaon,Apartment,1150,2,2,0,14,1,Semi-Furnished,North-West,217.29,17361.0
Mumbai,Maharashtra,Malad,Apartment,2150,4,5,2,24,5,Unfurnished,North-East,420.88,20147.0
Mumbai,Maharashtra,Worli,Apartment,1750,3,4,3,9,15,Unfurnished,East,275.97,20377.0
Mumbai,Maharashtra,Kurla,Apartment,2650,5,5,1,6,0,Unfurnished,East,812.9,29646.0
Mumbai,Maharashtra,Kurla,Apartment,1600,3,3,2,16,0,Unfurnished,South,392.87,24864.0
Mumbai,Maharashtra,Goregaon,Apartment,2500,5,6,0,4,5,Semi-Furnished,West,375.46,14696.0
Mumbai,Maharashtra,Navi Mumbai,Independent House,2200,4,4,1,3,1,Unfurnished,North,519.37,23459.0
Mumbai,Maharashtra,Powai,Independent House,3800,6,6,2,3,10,Fully Furnished,South,839.01,23139.0
Mumbai,Maharashtra,Juhu,Builder Floor,1600,3,3,1,4,0,Semi-Furnished,East,429.18,25776.0
Mumbai,Maharashtra,Andheri,Apartment,2550,5,5,1,3,20,Fully Furnished,West,543.98,25369.0
Mumbai,Maharashtra,Powai,Studio,400,1,1,2,23,2,Fully Furnished,South,143.9,29433.0
Mumbai,Maharashtra,Bandra,Apartment,2200,4,4,2,14,10,Unfurnished,North-East,406.48,21483.0
Mumbai,Maharashtra,Andheri,Villa,2900,3,3,3,2,1,Semi-Furnished,East,729.13,22061.0
Mumbai,Maharashtra,Lower Parel,Apartment,2550,5,5,1,9,5,Unfurnished,West,549.41,22054.0
Mumbai,Maharashtra,Navi Mumbai,Villa,3250,4,4,3,24,15,Unfurnished,East,539.78,21122.0
Mumbai,Maharashtra,Lower Parel,Independent House,4500,6,6,2,24,15,Unfurnished,North-East,1188.85,29831.0
Mumbai,Maharashtra,Malad,Apartment,2800,5,5,2,11,0,Fully Furnished,North-West,796.23,22535.0
Mumbai,Maharashtra,Dadar,Builder Floor,2200,4,5,2,3,2,Semi-Furnished,South,435.24,18609.0
Mumbai,Maharashtra,Navi Mumbai,Villa,5200,3,4,1,12,10,Unfurnished,North,1257.41,27551.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,750,1,1,2,13,0,Unfurnished,West,134.86,17848.0
Mumbai,Maharashtra,Juhu,Apartment,2900,5,5,2,4,1,Unfurnished,North,714.84,25365.0
Mumbai,Maharashtra,Worli,Independent House,2450,4,5,1,21,10,Fully Furnished,East,547.57,20202.0
Mumbai,Maharashtra,Kurla,Apartment,2750,5,5,2,0,2,Unfurnished,East,683.1,24528.0
Mumbai,Maharashtra,Borivali,Independent House,3650,6,6,3,12,5,Semi-Furnished,North-East,849.16,24382.0
Mumbai,Maharashtra,Dadar,Independent House,2400,4,5,1,22,2,Semi-Furnished,North,518.88,18592.0
Mumbai,Maharashtra,Mulund,Apartment,3500,6,6,3,1,1,Semi-Furnished,South,873.23,24924.0
Mumbai,Maharashtra,Bandra,Studio,300,1,2,0,6,1,Unfurnished,West,54.72,19794.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,2500,5,6,3,12,5,Semi-Furnished,South,521.23,18913.0
Mumbai,Maharashtra,Bandra,Independent House,2000,4,4,2,17,2,Fully Furnished,East,351.5,14716.0
Mumbai,Maharashtra,Thane,Apartment,1700,3,3,1,2,1,Semi-Furnished,East,234.35,13620.0
Mumbai,Maharashtra,Kurla,Villa,1800,4,4,2,16,15,Unfurnished,East,334.84,21647.0
Mumbai,Maharashtra,Juhu,Builder Floor,3000,5,5,1,1,0,Semi-Furnished,West,713.2,22178.0
Mumbai,Maharashtra,Malad,Apartment,2050,4,4,1,13,0,Unfurnished,North-East,587.31,26450.0
Mumbai,Maharashtra,Kurla,Villa,3800,3,4,2,6,2,Unfurnished,South,726.81,20186.0
Mumbai,Maharashtra,Kurla,Builder Floor,2050,4,4,3,24,10,Unfurnished,North-East,286.55,16537.0
Mumbai,Maharashtra,Juhu,Apartment,2750,5,6,1,20,1,Semi-Furnished,East,758.82,25061.0
Mumbai,Maharashtra,Worli,Apartment,2200,4,5,1,10,10,Semi-Furnished,East,477.49,22725.0
Mumbai,Maharashtra,Lower Parel,Builder Floor,2750,5,5,1,20,1,Fully Furnished,East,703.04,20339.0
Mumbai,Maharashtra,Goregaon,Apartment,2250,4,4,2,6,1,Semi-Furnished,North,524.56,21163.0
Mumbai,Maharashtra,Dadar,Apartment,1600,3,3,1,12,15,Fully Furnished,South,271.8,18988.0
Mumbai,Maharashtra,Powai,Apartment,2050,4,4,2,13,15,Unfurnished,North,398.89,22289.0
Mumbai,Maharashtra,Bandra,Apartment,2350,4,4,1,16,0,Unfurnished,North,460.51,19527.0
Mumbai,Maharashtra,Borivali,Apartment,2050,4,5,0,12,0,Unfurnished,West,521.22,23465.0
Mumbai,Maharashtra,Borivali,Apartment,1550,3,3,1,13,20,Unfurnished,North-West,297.53,26333.0
Mumbai,Maharashtra,Goregaon,Apartment,1750,3,3,2,1,2,Unfurnished,South,313.88,18677.0
Mumbai,Maharashtra,Kurla,Apartment,3000,5,6,3,20,5,Fully Furnished,West,1103.54,32022.0
Mumbai,Maharashtra,Worli,Studio,500,1,1,2,0,10,Fully Furnished,North-East,102.42,20292.0
Mumbai,Maharashtra,Andheri,Villa,3250,4,4,2,21,0,Semi-Furnished,North-East,936.42,23627.0
Mumbai,Maharashtra,Kandivali,Builder Floor,2700,5,5,1,12,2,Semi-Furnished,North,504.77,15620.0
Mumbai,Maharashtra,Dadar,Apartment,1300,2,2,2,18,1,Fully Furnished,East,337.92,22174.0
Mumbai,Maharashtra,Dadar,Apartment,2000,4,4,1,19,0,Semi-Furnished,East,314.15,14858.0
Mumbai,Maharashtra,Andheri,Apartment,2000,4,5,1,5,0,Semi-Furnished,North-West,449.74,21638.0
Mumbai,Maharashtra,Malad,Apartment,1500,3,3,1,0,0,Unfurnished,North-East,410.99,26411.0
Mumbai,Maharashtra,Andheri,Villa,3800,5,5,1,8,2,Unfurnished,South,731.76,19986.0
Mumbai,Maharashtra,Andheri,Apartment,3150,6,6,2,10,0,Unfurnished,East,863.55,27378.0
Mumbai,Maharashtra,Thane,Apartment,1500,3,3,1,7,5,Fully Furnished,North-West,330.59,19016.0
Mumbai,Maharashtra,Thane,Independent House,2700,5,5,2,8,10,Unfurnished,South,455.5,19599.0
Mumbai,Maharashtra,Powai,Builder Floor,2050,4,4,1,12,5,Unfurnished,North-East,453.86,22144.0
Mumbai,Maharashtra,Malad,Builder Floor,2600,5,5,1,18,10,Unfurnished,North,539.47,23538.0
Mumbai,Maharashtra,Dadar,Independent House,2550,5,6,1,9,5,Semi-Furnished,North,433.95,17290.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1250,2,2,2,23,10,Fully Furnished,South,259.62,19975.0
Mumbai,Maharashtra,Powai,Studio,500,1,1,1,24,15,Unfurnished,North-East,100.45,25221.0
Mumbai,Maharashtra,Powai,Builder Floor,2300,4,5,2,24,15,Unfurnished,North-East,432.56,23260.0
Mumbai,Maharashtra,Mulund,Villa,3450,4,4,1,2,0,Unfurnished,East,773.29,22799.0
Mumbai,Maharashtra,Goregaon,Independent House,3400,6,6,2,7,5,Unfurnished,North-East,573.15,17996.0
Mumbai,Maharashtra,Juhu,Apartment,3350,6,6,2,9,2,Unfurnished,West,1099.21,32593.0
Mumbai,Maharashtra,Powai,Independent House,2550,5,5,2,16,1,Unfurnished,West,674.41,26777.0
Mumbai,Maharashtra,Kurla,Studio,300,1,1,2,7,5,Semi-Furnished,North-East,74.92,24357.0
Mumbai,Maharashtra,Andheri,Apartment,1300,2,2,1,22,2,Semi-Furnished,North,261.93,17989.0
Mumbai,Maharashtra,Malad,Apartment,1650,3,3,1,21,0,Fully Furnished,West,340.09,18161.0
Mumbai,Maharashtra,Kandivali,Apartment,2050,4,5,1,24,1,Fully Furnished,South,502.75,21095.0
Mumbai,Maharashtra,Borivali,Villa,3200,4,4,2,5,5,Fully Furnished,West,921.79,27078.0
Mumbai,Maharashtra,Thane,Apartment,1350,2,2,2,8,5,Fully Furnished,North,226.91,14593.0
Mumbai,Maharashtra,Malad,Apartment,1550,3,3,2,12,5,Semi-Furnished,North-East,375.26,22997.0
Mumbai,Maharashtra,Juhu,Apartment,1850,3,4,1,9,2,Unfurnished,North-East,537.6,29453.0
Mumbai,Maharashtra,Andheri,Apartment,2550,5,6,1,14,1,Unfurnished,North-East,646.57,25206.0
Mumbai,Maharashtra,Juhu,Studio,300,1,1,0,2,1,Semi-Furnished,North-West,82.73,25151.0
Mumbai,Maharashtra,Kandivali,Apartment,2450,4,5,0,22,20,Unfurnished,West,306.4,16212.0
Mumbai,Maharashtra,Borivali,Apartment,2050,4,4,3,20,10,Unfurnished,North-East,532.31,28810.0
Mumbai,Maharashtra,Bandra,Independent House,2400,4,4,0,22,20,Semi-Furnished,East,373.72,18277.0
Mumbai,Maharashtra,Powai,Independent House,2450,4,5,2,8,2,Unfurnished,East,489.24,20283.0
Mumbai,Maharashtra,Dadar,Apartment,1550,3,4,1,14,15,Semi-Furnished,North,232.93,18087.0
Mumbai,Maharashtra,Borivali,Independent House,3900,6,6,2,15,5,Unfurnished,West,916.48,24686.0
Mumbai,Maharashtra,Borivali,Apartment,1750,3,4,2,17,15,Fully Furnished,East,447.33,26366.0
Mumbai,Maharashtra,Kandivali,Apartment,2850,5,5,1,9,15,Semi-Furnished,East,506.85,20575.0
Mumbai,Maharashtra,Kurla,Independent House,3250,6,7,1,17,1,Semi-Furnished,East,731.13,20431.0
Mumbai,Maharashtra,Lower Parel,Apartment,1400,3,3,2,10,0,Unfurnished,East,411.75,28311.0
Mumbai,Maharashtra,Malad,Builder Floor,1150,2,2,1,23,1,Fully Furnished,North,347.77,23022.0
Mumbai,Maharashtra,Goregaon,Apartment,1500,3,3,1,13,5,Unfurnished,North-West,336.54,22782.0
Mumbai,Maharashtra,Worli,Apartment,3050,6,6,1,4,10,Unfurnished,East,502.42,18499.0
Mumbai,Maharashtra,Bandra,Apartment,1000,2,3,1,0,1,Unfurnished,West,189.35,18841.0
Mumbai,Maharashtra,Malad,Independent House,3050,6,7,2,13,2,Unfurnished,West,638.84,20818.0
Mumbai,Maharashtra,Juhu,Independent House,4300,6,6,2,15,5,Unfurnished,North,965.59,23610.0
Mumbai,Maharashtra,Borivali,Apartment,3500,6,6,3,10,2,Fully Furnished,South,1044.77,24776.0
Mumbai,Maharashtra,Mulund,Apartment,1450,3,3,0,1,0,Semi-Furnished,South,324.57,21531.0
Mumbai,Maharashtra,Andheri,Apartment,1800,3,4,2,11,5,Fully Furnished,East,469.3,23287.0
Mumbai,Maharashtra,Mulund,Apartment,2650,5,5,1,6,2,Semi-Furnished,South,603.5,20241.0
Mumbai,Maharashtra,Kurla,Apartment,1400,3,3,2,4,0,Unfurnished,South,426.74,29975.0
Mumbai,Maharashtra,Borivali,Villa,4050,4,5,2,11,0,Unfurnished,East,1175.36,27457.0
Mumbai,Maharashtra,Bandra,Villa,4250,4,4,1,21,10,Semi-Furnished,North,827.78,20530.0
Mumbai,Maharashtra,Juhu,Apartment,2750,5,5,1,7,0,Unfurnished,West,807.76,29466.0
Mumbai,Maharashtra,Thane,Apartment,2450,4,4,2,21,5,Fully Furnished,North,398.19,14512.0
Mumbai,Maharashtra,Kandivali,Independent House,2650,5,5,3,5,2,Semi-Furnished,East,543.74,17612.0
Mumbai,Maharashtra,Mulund,Apartment,2200,4,4,2,24,1,Fully Furnished,North,644.46,24297.0
Mumbai,Maharashtra,Kandivali,Apartment,1450,3,3,0,22,0,Unfurnished,East,301.42,19996.0
Mumbai,Maharashtra,Bandra,Apartment,2400,4,4,2,21,5,Semi-Furnished,West,476.33,18438.0
Mumbai,Maharashtra,Goregaon,Independent House,2900,5,6,1,18,5,Unfurnished,South,620.2,22611.0
Mumbai,Maharashtra,Lower Parel,Builder Floor,1550,3,3,1,24,2,Unfurnished,North,329.04,21236.0
Mumbai,Maharashtra,Malad,Villa,2700,3,4,1,21,5,Unfurnished,East,575.64,22111.0
Mumbai,Maharashtra,Goregaon,Villa,4800,4,4,2,4,0,Semi-Furnished,South,1141.0,22163.0
Mumbai,Maharashtra,Malad,Builder Floor,2250,4,4,1,20,1,Unfurnished,West,562.57,25608.0
Mumbai,Maharashtra,Bandra,Studio,400,1,1,1,15,1,Fully Furnished,North-East,88.31,17482.0
Mumbai,Maharashtra,Lower Parel,Apartment,2000,4,4,1,21,2,Semi-Furnished,North,538.02,24849.0
Mumbai,Maharashtra,Kandivali,Apartment,800,1,2,1,0,0,Semi-Furnished,North-West,139.92,16915.0
Mumbai,Maharashtra,Dadar,Apartment,1450,3,4,2,7,1,Semi-Furnished,South,264.47,15874.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,2900,5,6,1,22,0,Semi-Furnished,East,674.96,20781.0
Mumbai,Maharashtra,Lower Parel,Apartment,1850,3,3,1,16,1,Unfurnished,East,481.35,23614.0
Mumbai,Maharashtra,Juhu,Apartment,2650,5,5,1,22,0,Semi-Furnished,West,725.31,24285.0
Mumbai,Maharashtra,Malad,Apartment,2750,5,5,1,24,5,Fully Furnished,East,638.32,22151.0
Mumbai,Maharashtra,Thane,Independent House,2250,4,4,2,17,1,Unfurnished,East,520.19,22529.0
Mumbai,Maharashtra,Kurla,Apartment,1650,3,3,1,4,10,Unfurnished,North,385.86,27620.0
Mumbai,Maharashtra,Thane,Studio,350,1,1,0,20,1,Fully Furnished,South,84.38,19330.0
Mumbai,Maharashtra,Dadar,Apartment,1200,2,2,2,20,0,Semi-Furnished,South,250.43,18301.0
Mumbai,Maharashtra,Dadar,Builder Floor,1300,2,2,1,17,0,Fully Furnished,North-East,341.65,23469.0
Mumbai,Maharashtra,Kandivali,Apartment,2550,5,6,1,15,15,Semi-Furnished,East,437.54,19428.0
Mumbai,Maharashtra,Juhu,Studio,300,1,2,2,12,0,Semi-Furnished,North,76.73,23983.0
Mumbai,Maharashtra,Juhu,Apartment,1900,3,4,1,20,2,Fully Furnished,North,649.65,28131.0
Mumbai,Maharashtra,Bandra,Apartment,2300,4,4,2,18,5,Fully Furnished,South,742.71,25723.0
Mumbai,Maharashtra,Thane,Apartment,1900,3,3,1,9,20,Semi-Furnished,East,271.82,18888.0
Mumbai,Maharashtra,Bandra,Builder Floor,2100,4,4,1,23,1,Semi-Furnished,North-East,532.12,23404.0
Mumbai,Maharashtra,Navi Mumbai,Apartment,1150,2,2,2,21,1,Fully Furnished,East,326.41,22103.0
Mumbai,Maharashtra,Juhu,Builder Floor,1900,3,3,1,5,0,Semi-Furnished,West,509.76,25464.0
Mumbai,Maharashtra,Andheri,Apartment,2450,4,5,1,11,0,Unfurnished,South,526.65,21066.0
Mumbai,Maharashtra,Goregaon,Apartment,1700,3,3,1,24,0,Fully Furnished,West,516.83,24231.0
Mumbai,Maharashtra,Kurla,Villa,5100,4,4,2,5,1,Fully Furnished,South,1777.16,27754.0
Mumbai,Maharashtra,Juhu,Independent House,2000,4,4,1,21,5,Unfurnished,North,386.52,19781.0
Mumbai,Maharashtra,Dadar,Apartment,1750,3,3,1,4,5,Unfurnished,East,278.95,17182.0
Mumbai,Maharashtra,Thane,Apartment,2650,5,5,1,23,2,Fully Furnished,North-East,603.7,18050.0
Mumbai,Maharashtra,Bandra,Apartment,2350,4,5,2,1,1,Semi-Furnished,North-East,397.5,15280.0
Mumbai,Maharashtra,Powai,Independent House,2200,4,5,3,6,20,Unfurnished,West,427.53,27055.0
Mumbai,Maharashtra,Bandra,Apartment,3350,6,6,1,10,5,Unfurnished,East,426.17,13598.0
Mumbai,Maharashtra,Kurla,Apartment,3300,6,6,1,8,0,Semi-Furnished,North,1038.83,30855.0
Mumbai,Maharashtra,Goregaon,Builder Floor,2050,4,4,2,1,10,Semi-Furnished,East,408.66,21651.0
Mumbai,Maharashtra,Bandra,Villa,3050,4,4,0,5,0,Fully Furnished,East,564.21,16024.0
Mumbai,Maharashtra,Worli,Independent House,2300,4,4,1,1,2,Semi-Furnished,North,585.69,23403.0
Mumbai,Maharashtra,Dadar,Independent House,2950,5,5,1,12,0,Unfurnished,North,494.5,17164.0
Mumbai,Maharashtra,Goregaon,Independent House,2600,5,5,1,21,2,Unfurnished,North-West,538.5,20896.0
Mumbai,Maharashtra,Thane,Villa,2700,5,5,1,6,20,Fully Furnished,North,495.31,20919.0
